"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Month","Mean_Plot_Albedo","Delta_Albedo","Mean_Plot_Biomass_kg_m2","Mean_Plot_Biomass_kg_ha","Delta_Biomass_kg_m2","Delta_Biomass_kg_ha"
"7248","Trøndelag","hi_tydal","HIUB","UB",7,11,0.204877644836947,0.051490288821229,0.469992076968612,4699.92076968612,0.00778889271243988,77.8889271243979
"7249","Hedmark","halvard_pramhus","HPUB","UB",7,11,0.205872873285537,0.0550777167653885,0.216746241503311,2167.46241503311,0.0587281839480933,587.281839480933
"7250","Trøndelag","selbu_kl","KLUB","UB",7,11,0.207269511527784,0.0594789391195122,0.136369419229276,1363.69419229276,0.00233176713461863,23.3176713461862
"7251","Trøndelag","singsaas","LAUB","UB",7,11,0.204207297104313,0.057715405834275,0.177278941021716,1772.78941021716,0.0112185474490869,112.185474490869
"7252","Trøndelag","malvik","MAUB","UB",7,11,0.206207725149036,0.0529135531440015,0.597653646822909,5976.53646822909,0.195725496285263,1957.25496285263
"7253","Hedmark","stig_dahlen","SDUB","UB",7,11,0.193728500071746,0.050753353376494,1.14621249679214,11462.1249679214,0.255573350178784,2555.73350178784
"7254","Trøndelag","sl_tydal","SEUB","UB",7,11,0.20622844425808,0.052098180456961,0.255824169416631,2558.24169416631,0.0189333425936151,189.333425936151
"7255","Trøndelag","selbu_sl","SLUB","UB",7,11,0.204713385604095,0.0512353229278515,0.41498601784362,4149.8601784362,0.0964381373262403,964.381373262403
"7256","Hedmark","stangeskovene_aurskog","SSAUB","UB",7,11,0.207409375856878,0.0532326406073157,0.334362850575076,3343.62850575076,0.0880186491876016,880.186491876017
"7257","Hedmark","stangeskovene_eidskog","SSBUB","UB",7,11,0.206487516112881,0.0542345923316235,0.226633414085825,2266.33414085825,0.0658607505220556,658.607505220556
"7258","Hedmark","eidskog","STSKNUB","UB",7,11,0.201810634411,0.0575310346327222,0.338494955547427,3384.94955547427,0.0353257824890785,353.257824890785
"7259","Hedmark","truls_holm","THUB","UB",7,11,0.204767759245903,0.051710593120467,0.605890813358625,6058.90813358625,-0.000131617159063402,-1.31617159063262
"7260","Trøndelag","steinkjer_1bbb","1BBB","B",8,11,0.205908174022757,0.051568373045484,0.547092991364125,5470.92991364125,0.20977442619652,2097.7442619652
"7261","Telemark","nome_cappelen1","1CAB","B",8,11,0.207043702763392,0.0565940410949467,0.123134836155362,1231.34836155362,-0.0256301821916111,-256.301821916111
"7262","Telemark","drangedal1","1DRB","B",8,11,0.205067039707435,0.053505284986449,0.461860959549296,4618.60959549296,0.0744019752156322,744.019752156322
"7263","Telemark","fritsoe1","1FRB","B",8,11,0.199750791615705,0.051170651115287,0.328609279220322,3286.09279220322,0.0816819709922541,816.819709922541
"7264","Telemark","furesdal","1FYB","B",8,11,0.205523162705796,0.054354920205265,0.0945616110225313,945.616110225313,0.0016122395735209,16.122395735209
"7265","Trøndelag","namdalseid_1kub","1KB","B",8,11,0.206007635922658,0.051515895608327,0.483522575170353,4835.22575170353,0.28549209195697,2854.9209195697
"7266","Telemark","kviteseid1","1KVB","B",8,11,0.210525679561325,0.0520106269391265,0.203908083617401,2039.08083617401,0.0117482680187153,117.482680187153
"7267","Trøndelag","nsb_verdal","1NSB","B",8,11,0.203019104752544,0.0514752002526352,0.679058149474701,6790.58149474701,0.375560904960678,3755.60904960678
"7268","Trøndelag","sub_namdalseid","1SB","B",8,11,0.209683532904767,0.0519361821526545,0.151387307710486,1513.87307710486,0.0803854649842757,803.854649842757
"7269","Trøndelag","verdal_1vb","1VBB","B",8,11,0.209913119554072,0.0549243189436917,0.0675423557880863,675.423557880863,0.0419574995979766,419.574995979766
"7270","Trøndelag","steinkjer_2bbb","2BBB","B",8,11,0.206730770853612,0.0514441835080713,0.68223414962819,6822.3414962819,0.267872050196703,2678.72050196704
"7271","Telemark","nome_cappelen2","2CAB","B",8,11,0.203484737371026,0.0560411937827845,0.404160897434983,4041.60897434983,0.0909295460134151,909.295460134151
"7272","Telemark","fritsoe2","2FRB","B",8,11,0.199838213143686,0.050422276014117,0.36476668925889,3647.6668925889,0.170961934112076,1709.61934112076
"7273","Telemark","kviteseid2","2KVB","B",8,11,0.207350393750704,0.0524541977446457,0.298361212243397,2983.61212243397,0.0713596055312371,713.59605531237
"7274","Trøndelag","verdal_2vb","2VBB","B",8,11,0.185333413909886,0.049352111437223,1.35455875585506,13545.5875585506,0.851974967439393,8519.74967439393
"7275","Telemark","drangedal3","3DRB","B",8,11,0.209320354084965,0.0576443944908263,0.0157589256339229,157.589256339229,0.00522737779129368,52.2737779129368
"7276","Telemark","kviteseid3","3KVB","B",8,11,0.211759273190471,0.0519146410509365,0.205876613414838,2058.76613414838,0.000278406558851807,2.78406558851793
"7277","Telemark","notodden3","3NOB","B",8,11,0.201554693829232,0.0554449689059233,0.4542641537892,4542.641537892,0.121607889042135,1216.07889042135
"7278","Telemark","drangedal4","4DRB","B",8,11,0.210480540977281,0.0519104127377288,0.162745524365095,1627.45524365095,0.0548468325621755,548.468325621755
"7279","Telemark","notodden5","5NOB","B",8,11,0.206091675726417,0.051550844188657,0.122844946434737,1228.44946434737,0.0112104763040354,112.104763040354
"7280","Telemark","notodden6","6NOB","B",8,11,0.202091445447353,0.0555025862961258,0.392659942669662,3926.59942669662,0.0829061211842293,829.061211842293
"7281","Trøndelag","bratsberg","BRB","B",8,11,0.209327495162884,0.051900994514642,0.2489511893295,2489.511893295,0.119597799247038,1195.97799247038
"7282","Hedmark","didrik_holmsen","DHB","B",8,11,0.20775745690305,0.0521194953851258,0.477950456366218,4779.50456366218,0.0837846357799539,837.84635779954
"7283","Trøndelag","selbu_flub","FLB","B",8,11,0.193745861223257,0.0499452639757705,1.09780113911621,10978.0113911621,0.561690066019109,5616.90066019109
"7284","Trøndelag","hi_tydal","HIB","B",8,11,0.207703429571978,0.0515484192927545,0.410000054758272,4100.00054758272,0.174792047553502,1747.92047553502
"7285","Hedmark","halvard_pramhus","HPB","B",8,11,0.198810606332047,0.0559393712597035,0.554657015847964,5546.57015847964,0.101716371753308,1017.16371753308
"7286","Trøndelag","selbu_kl","KLB","B",8,11,0.200188503084821,0.0549188370714047,0.653181052182311,6531.81052182311,0.410150951151367,4101.50951151367
"7287","Trøndelag","singsaas","LAB","B",8,11,0.204374839951105,0.055613584954939,0.324658206828484,3246.58206828484,0.22008350341345,2200.8350341345
"7288","Trøndelag","malvik","MAB","B",8,11,0.207090253141554,0.0512901903343558,0.361400529585733,3614.00529585733,-0.00777352888895216,-77.7352888895216
"7289","Hedmark","stig_dahlen","SDB","B",8,11,0.200756647695262,0.050989788432947,0.689374170621799,6893.74170621799,0.186449641420152,1864.49641420152
"7290","Trøndelag","sl_tydal","SEB","B",8,11,0.206871266611159,0.0519403854794578,0.354623867682837,3546.23867682837,0.184630812762187,1846.30812762187
"7291","Trøndelag","selbu_sl","SLB","B",8,11,0.20424081179521,0.0508878721012287,0.523898248510772,5238.98248510772,0.148447449327049,1484.47449327049
"7292","Hedmark","stangeskovene_aurskog","SSAB","B",8,11,0.207442321000293,0.05486334367236,0.248423906217825,2484.23906217825,0.165600917230796,1656.00917230796
"7293","Hedmark","stangeskovene_eidskog","SSBB","B",8,11,0.204578193204692,0.0546280457602908,0.206970708155629,2069.70708155629,0.0331481449802236,331.481449802236
"7294","Hedmark","truls_holm","THB","B",8,11,0.203632335084044,0.053566117874173,0.511818950147046,5118.18950147046,0.0398654520365303,398.654520365304
"7295","Trøndelag","steinkjer_1bbb","1BBUB","UB",8,11,0.203637939940151,0.051304291920221,0.51043591438172,5104.3591438172,0.180940980874926,1809.40980874926
"7296","Telemark","nome_cappelen1","1CAUB","UB",8,11,0.204054821437672,0.0585073300662728,0.202823298446062,2028.23298446062,0.0299898603634506,299.898603634505
"7297","Telemark","drangedal1","1DRUB","UB",8,11,0.207508050105511,0.0515494022335587,0.299199199226525,2991.99199226525,0.091794233824515,917.94233824515
"7298","Telemark","fritsoe1","1FRUB","UB",8,11,0.202352454784724,0.0515775612583875,0.677107605180552,6771.07605180552,0.0654225611538614,654.225611538614
"7299","Telemark","furesdal","1FYUB","UB",8,11,0.201417294826511,0.0546163971783445,0.271794194188198,2717.94194188198,0.0194835094008952,194.835094008952
"7300","Trøndelag","namdalseid_1kub","1KUB","UB",8,11,0.190998332412098,0.0501230648341058,1.19112817728743,11911.2817728743,0.532148207721869,5321.48207721869
"7301","Telemark","kviteseid1","1KVUB","UB",8,11,0.208338418301247,0.0528756909860348,0.265869792681614,2658.69792681614,0.0443613905802688,443.613905802688
"7302","Trøndelag","nsb_verdal","1NSUB","UB",8,11,0.210049233441476,0.0518510466159336,0.142261261281804,1422.61261281804,0.0853664010281173,853.664010281173
"7303","Trøndelag","sub_namdalseid","1SUB","UB",8,11,0.200135071620063,0.0510523405374823,0.494585613916094,4945.85613916094,0.329840482761488,3298.40482761488
"7304","Trøndelag","verdal_1vb","1VBUB","UB",8,11,0.206998909597396,0.0565037435474855,0.145352664349471,1453.52664349471,0.0866899696763044,866.899696763045
"7305","Trøndelag","steinkjer_2bbb","2BBUB","UB",8,11,0.20751981600627,0.0516429390601763,0.330631224201872,3306.31224201872,0.0969242800787881,969.242800787881
"7306","Telemark","nome_cappelen2","2CAUB","UB",8,11,0.202726161136591,0.0549001988469013,0.499993279111195,4999.93279111195,0.128136562808363,1281.36562808363
"7307","Telemark","fritsoe2","2FRUB","UB",8,11,0.197296856831752,0.0500826622587583,0.644779495102707,6447.79495102707,0.183087322553659,1830.87322553659
"7308","Telemark","kviteseid2","2KVUB","UB",8,11,0.202441241648268,0.0518802546306708,0.424617527904425,4246.17527904425,0.168088319000109,1680.88319000109
"7309","Trøndelag","verdal_2vb","2VBUB","UB",8,11,0.186986984653543,0.0494674498126992,1.12867322218662,11286.7322218662,0.507929490612552,5079.29490612552
"7310","Telemark","drangedal3","3DRUB","UB",8,11,0.209401221236159,0.0535314142196248,0.107908121733297,1079.08121733297,0.0622301049760881,622.301049760881
"7311","Telemark","kviteseid3","3KVUB","UB",8,11,0.204558758367547,0.051123275080498,0.600045415371073,6000.45415371073,0.120027348889146,1200.27348889146
"7312","Telemark","notodden3","3NOUB","UB",8,11,0.205161820677322,0.0547050865011332,0.24265174835093,2426.5174835093,0.0550622447987768,550.622447987768
"7313","Telemark","drangedal4","4DRUB","UB",8,11,0.202704887043814,0.0513033496581937,0.577712557013441,5777.12557013441,0.112774853097254,1127.74853097254
"7314","Telemark","notodden5","5NOUB","UB",8,11,0.203873964479514,0.051397731676957,0.169580561714849,1695.80561714849,0.0107825076673429,107.825076673429
"7315","Telemark","notodden6","6NOUB","UB",8,11,0.20637110501937,0.0559653393488948,0.24803449684497,2480.3449684497,0.00427225184164584,42.7225184164586
"7316","Trøndelag","bratsberg","BRUB","UB",8,11,0.185306313024319,0.0502416664448767,1.40689696671831,14068.9696671831,0.959724459838798,9597.24459838798
"7317","Hedmark","didrik_holmsen","DHUB","UB",8,11,0.189327699604499,0.0487749454608135,0.667633233768654,6676.33233768654,0.0590351500657081,590.351500657081
"7318","Trøndelag","selbu_flub","FLUB","UB",8,11,0.191294605604507,0.0502848583284203,1.02672856355653,10267.2856355653,0.324025689274774,3240.25689274774
"7319","Trøndelag","hi_tydal","HIUB","UB",8,11,0.193909565051679,0.0506262248995,1.09001013163247,10900.1013163247,0.620018054663854,6200.18054663854
"7320","Hedmark","halvard_pramhus","HPUB","UB",8,11,0.205826319570843,0.0550164064694058,0.225905655230014,2259.05655230014,0.00915941372670312,91.5941372670313
"7321","Trøndelag","selbu_kl","KLUB","UB",8,11,0.196090658451119,0.0578261215166012,0.563289897276436,5632.89897276436,0.42692047804716,4269.2047804716
"7322","Trøndelag","singsaas","LAUB","UB",8,11,0.205566316746911,0.0579425527649247,0.121242732627912,1212.42732627912,-0.0560362083938036,-560.362083938036
"7323","Trøndelag","malvik","MAUB","UB",8,11,0.203596852370966,0.0529214884876268,0.755519629840565,7555.19629840565,0.157865983017656,1578.65983017656
"7324","Hedmark","stig_dahlen","SDUB","UB",8,11,0.193592656111271,0.0507788047853998,1.20557499376064,12055.7499376064,0.0593624969685045,593.624969685045
"7325","Trøndelag","sl_tydal","SEUB","UB",8,11,0.193000652587885,0.0514925766651877,0.964150848269236,9641.50848269236,0.708326678852605,7083.26678852605
"7326","Trøndelag","selbu_sl","SLUB","UB",8,11,0.197335528079094,0.0507771207863675,0.735342819623757,7353.42819623757,0.320356801780137,3203.56801780137
"7327","Hedmark","stangeskovene_aurskog","SSAUB","UB",8,11,0.206552087370344,0.0552401030698018,0.331895019890171,3318.95019890171,-0.00246783068490464,-24.6783068490467
"7328","Hedmark","stangeskovene_eidskog","SSBUB","UB",8,11,0.206917918800347,0.0542046648903863,0.264597909932769,2645.97909932769,0.0379644958469442,379.644958469442
"7329","Hedmark","truls_holm","THUB","UB",8,11,0.203507163588051,0.051602130994315,0.668952022463383,6689.52022463383,0.0630612091047588,630.612091047587
"7330","Trøndelag","steinkjer_1bbb","1BBB","B",9,11,0.205039160895232,0.051402232524123,0.550180583334051,5501.80583334051,0.00308759196992525,30.8759196992523
"7331","Telemark","nome_cappelen1","1CAB","B",9,11,0.204842152043653,0.0563876946227932,0.240354209078372,2403.54209078372,0.117219372923011,1172.19372923011
"7332","Telemark","drangedal1","1DRB","B",9,11,0.204687572281377,0.0534484601697903,0.517871861312429,5178.71861312429,0.0560109017631335,560.109017631336
"7333","Telemark","fritsoe1","1FRB","B",9,11,0.19834738861635,0.0509402449660763,0.37061772909023,3706.1772909023,0.0420084498699086,420.084498699086
"7334","Telemark","furesdal","1FYB","B",9,11,0.205262718518256,0.0540613100254338,0.1257705027571,1257.705027571,0.0312088917345686,312.088917345686
"7335","Trøndelag","namdalseid_1kub","1KB","B",9,11,0.20542695290583,0.051488415559164,0.504156335144272,5041.56335144272,0.0206337599739192,206.337599739192
"7336","Telemark","kviteseid1","1KVB","B",9,11,0.209986179082962,0.0519809628602737,0.2411385003668,2411.385003668,0.0372304167493996,372.304167493995
"7337","Trøndelag","nsb_verdal","1NSB","B",9,11,0.20047603778139,0.051479347190117,0.913388247270417,9133.88247270417,0.234330097795716,2343.30097795716
"7338","Trøndelag","sub_namdalseid","1SB","B",9,11,0.208856496560951,0.0519249964244008,0.192213775092704,1922.13775092704,0.0408264673822182,408.264673822182
"7339","Trøndelag","verdal_1vb","1VBB","B",9,11,0.209153108056095,0.054878952567543,0.0998276060365877,998.276060365877,0.0322852502485014,322.852502485014
"7340","Trøndelag","steinkjer_2bbb","2BBB","B",9,11,0.205697948569747,0.0513414945464568,0.8434330193866,8434.330193866,0.16119886975841,1611.9886975841
"7341","Telemark","nome_cappelen2","2CAB","B",9,11,0.204124081273243,0.056105554130024,0.348185308174848,3481.85308174848,-0.0559755892601351,-559.75589260135
"7342","Telemark","fritsoe2","2FRB","B",9,11,0.19908597913533,0.0503007357800992,0.410543182142419,4105.43182142419,0.045776492883529,457.76492883529
"7343","Telemark","kviteseid2","2KVB","B",9,11,0.205871335176394,0.0523124856679175,0.410366330761205,4103.66330761205,0.112005118517808,1120.05118517808
"7344","Trøndelag","verdal_2vb","2VBB","B",9,11,0.188318474806372,0.0499274461874577,1.49921001124005,14992.1001124005,0.144651255384982,1446.51255384982
"7345","Telemark","drangedal3","3DRB","B",9,11,0.209515752557572,0.0575883936046555,0.0116610837366643,116.610837366643,-0.00409784189725858,-40.9784189725858
"7346","Telemark","kviteseid3","3KVB","B",9,11,0.211296551212223,0.0518513478550827,0.26556470578599,2655.6470578599,0.059688092371152,596.88092371152
"7347","Telemark","notodden3","3NOB","B",9,11,0.201603515269391,0.0561529216018945,0.418583421691342,4185.83421691342,-0.0356807320978571,-356.807320978571
"7348","Telemark","drangedal4","4DRB","B",9,11,0.209141957805578,0.051811668350106,0.242630890299863,2426.30890299863,0.0798853659347682,798.853659347682
"7349","Telemark","notodden5","5NOB","B",9,11,0.203710280292104,0.051172826686288,0.191288935665581,1912.88935665581,0.0684439892308445,684.439892308445
"7350","Telemark","notodden6","6NOB","B",9,11,0.200134875564797,0.055093231601907,0.500114572684874,5001.14572684874,0.107454630015212,1074.54630015212
"7351","Trøndelag","bratsberg","BRB","B",9,11,0.207171395359392,0.0517416455739337,0.339812829897009,3398.12829897009,0.0908616405675082,908.616405675082
"7352","Trøndelag","selbu_flub","FLB","B",9,11,0.206059307708478,0.0512106732144428,0.72330207137246,7233.0207137246,-0.374499067743753,-3744.99067743753
"7353","Trøndelag","hi_tydal","HIB","B",9,11,0.203479114692252,0.0513031217935883,0.547232744523879,5472.3274452388,0.137232689765608,1372.32689765608
"7354","Trøndelag","selbu_kl","KLB","B",9,11,0.197342510685483,0.0551447262864845,0.761752390468403,7617.52390468404,0.108571338286092,1085.71338286092
"7355","Trøndelag","singsaas","LAB","B",9,11,0.20426481552157,0.0553930517697943,0.35127793620506,3512.7793620506,0.0266197293765762,266.197293765762
"7356","Trøndelag","malvik","MAB","B",9,11,0.204958231322287,0.0509845457722472,0.468570444935924,4685.70444935924,0.107169915350191,1071.69915350191
"7357","Trøndelag","sl_tydal","SEB","B",9,11,0.206290159228843,0.0521968801201395,0.428555074513424,4285.55074513424,0.0739312068305871,739.312068305871
"7358","Trøndelag","selbu_sl","SLB","B",9,11,0.202488814255145,0.0509121058460485,0.63538319973441,6353.8319973441,0.111484951223639,1114.84951223639
"7359","Trøndelag","steinkjer_1bbb","1BBUB","UB",9,11,0.203337218730955,0.0512999854595693,0.528153925956644,5281.53925956644,0.0177180115749239,177.180115749239
"7360","Telemark","nome_cappelen1","1CAUB","UB",9,11,0.20430111348357,0.058573946873784,0.194810462792072,1948.10462792072,-0.00801283565399083,-80.1283565399083
"7361","Telemark","drangedal1","1DRUB","UB",9,11,0.207285844265719,0.0515312333708267,0.312647651662497,3126.47651662497,0.0134484524359716,134.484524359716
"7362","Telemark","fritsoe1","1FRUB","UB",9,11,0.202299244822141,0.0514942465854012,0.757930568601625,7579.30568601625,0.0808229634210731,808.229634210731
"7363","Telemark","furesdal","1FYUB","UB",9,11,0.201285709432946,0.0541844526765197,0.283704315622065,2837.04315622065,0.0119101214338674,119.101214338673
"7364","Trøndelag","namdalseid_1kub","1KUB","UB",9,11,0.188700847321697,0.0499862645933055,1.29524969257244,12952.4969257244,0.104121515285002,1041.21515285002
"7365","Telemark","kviteseid1","1KVUB","UB",9,11,0.20780662183307,0.0528047124321687,0.321747372338356,3217.47372338356,0.0558775796567423,558.775796567423
"7366","Trøndelag","nsb_verdal","1NSUB","UB",9,11,0.20822981678765,0.0524256627003785,0.172517064913142,1725.17064913142,0.030255803631338,302.558036313379
"7367","Trøndelag","sub_namdalseid","1SUB","UB",9,11,0.200336667635513,0.0511158346268775,0.56490074126005,5649.00741260049,0.0703151273439551,703.15127343955
"7368","Trøndelag","verdal_1vb","1VBUB","UB",9,11,0.205882778229934,0.0562681233592038,0.180057540632657,1800.57540632657,0.0347048762831861,347.048762831861
"7369","Trøndelag","steinkjer_2bbb","2BBUB","UB",9,11,0.20670191878865,0.0515702167490718,0.38106830101988,3810.6830101988,0.0504370768180086,504.370768180087
"7370","Telemark","nome_cappelen2","2CAUB","UB",9,11,0.203087143545894,0.0549385091100927,0.487040838028961,4870.40838028961,-0.0129524410822337,-129.524410822337
"7371","Telemark","fritsoe2","2FRUB","UB",9,11,0.197033729846046,0.050064711808405,0.65552898309295,6555.2898309295,0.0107494879902433,107.494879902432
"7372","Telemark","kviteseid2","2KVUB","UB",9,11,0.201830828972453,0.051797154258331,0.468906459217978,4689.06459217977,0.0442889313135527,442.889313135527
"7373","Trøndelag","verdal_2vb","2VBUB","UB",9,11,0.193479849529905,0.0506415690690103,1.12261405324782,11226.1405324782,-0.00605916893880187,-60.5916893880203
"7374","Telemark","drangedal3","3DRUB","UB",9,11,0.208748009455931,0.0536141153296145,0.116322560018221,1163.22560018221,0.00841443828492337,84.1443828492338
"7375","Telemark","kviteseid3","3KVUB","UB",9,11,0.204116162511326,0.0510697929586932,0.625312468185606,6253.12468185606,0.0252670528145322,252.670528145322
"7376","Telemark","notodden3","3NOUB","UB",9,11,0.205082763304497,0.0547641285456728,0.253196742133668,2531.96742133668,0.010544993782738,105.449937827381
"7377","Telemark","drangedal4","4DRUB","UB",9,11,0.203770968139832,0.0513660043468473,0.545364229284231,5453.64229284231,-0.0323483277292097,-323.483277292097
"7378","Telemark","notodden5","5NOUB","UB",9,11,0.20299578648697,0.0512740617842265,0.214068332261835,2140.68332261835,0.0444877705469861,444.877705469861
"7379","Telemark","notodden6","6NOUB","UB",9,11,0.20656508979566,0.0560031908558565,0.238491103913127,2384.91103913127,-0.00954339293184339,-95.4339293184344
"7380","Trøndelag","bratsberg","BRUB","UB",9,11,0.181613313585088,0.0501006705782225,1.55635020844062,15563.5020844062,0.149453241722314,1494.53241722314
"7381","Trøndelag","selbu_flub","FLUB","UB",9,11,0.190141828649497,0.0502035582410607,1.06483596263744,10648.3596263744,0.0381073990809098,381.073990809098
"7382","Trøndelag","hi_tydal","HIUB","UB",9,11,0.192108024577887,0.0505852432747657,1.08806869796409,10880.6869796409,-0.0019414336683754,-19.4143366837525
"7383","Trøndelag","selbu_kl","KLUB","UB",9,11,0.193920970766648,0.05766910450159,0.66254364171676,6625.4364171676,0.0992537444403238,992.537444403238
"7384","Trøndelag","singsaas","LAUB","UB",9,11,0.204557593107966,0.0574188041527117,0.211437066360588,2114.37066360588,0.0901943337326757,901.943337326757
"7385","Trøndelag","malvik","MAUB","UB",9,11,0.201727169887894,0.0526821754310647,0.91627161121948,9162.7161121948,0.160751981378914,1607.51981378914
"7386","Trøndelag","sl_tydal","SEUB","UB",9,11,0.192247979614686,0.0518807448741045,1.10993638322765,11099.3638322765,0.14578553495841,1457.8553495841
"7387","Trøndelag","selbu_sl","SLUB","UB",9,11,0.196577994256384,0.0506752483806107,0.903470247966976,9034.70247966976,0.168127428343219,1681.27428343219
"7388","Trøndelag","steinkjer_1bbb","1BBB","B",10,11,0.205861922378237,0.051446815618094,0.558128649889232,5581.28649889232,0.00794806655518121,79.4806655518123
"7389","Trøndelag","namdalseid_1kub","1KB","B",10,11,0.20611347028228,0.0515209400606038,0.503101322889195,5031.01322889194,-0.00105501225507787,-10.5501225507796
"7390","Trøndelag","nsb_verdal","1NSB","B",10,11,0.199004191031809,0.0513934244038965,0.992391453961264,9923.91453961264,0.0790032066908467,790.032066908467
"7391","Trøndelag","sub_namdalseid","1SB","B",10,11,0.208399305726906,0.0519130671059605,0.235266705537219,2352.66705537219,0.0430529304445148,430.529304445148
"7392","Trøndelag","verdal_1vb","1VBB","B",10,11,0.209760379500025,0.054855814840172,0.0796947544150615,796.947544150615,-0.0201328516215262,-201.328516215262
"7393","Trøndelag","steinkjer_2bbb","2BBB","B",10,11,0.204526393811196,0.0511100249266005,0.884209004412419,8842.09004412419,0.0407759850258188,407.759850258188
"7394","Trøndelag","verdal_2vb","2VBB","B",10,11,0.18891863960982,0.049865164539985,1.52419413073126,15241.9413073126,0.0249841194912117,249.841194912116
"7395","Trøndelag","bratsberg","BRB","B",10,11,0.208545872266707,0.051867877994849,0.295638834315046,2956.38834315046,-0.0441739955819621,-441.739955819621
"7396","Trøndelag","selbu_flub","FLB","B",10,11,0.182316628812667,0.0451151808738712,0.518339290626768,5183.39290626768,-0.204962780745692,-2049.62780745691
"7397","Trøndelag","hi_tydal","HIB","B",10,11,0.202104163729123,0.0512269303047345,0.667178181934239,6671.78181934239,0.11994543741036,1199.4543741036
"7398","Trøndelag","selbu_kl","KLB","B",10,11,0.199484189812835,0.0552599316133835,0.589115950196534,5891.15950196534,-0.17263644027187,-1726.3644027187
"7399","Trøndelag","singsaas","LAB","B",10,11,0.205199562463461,0.0559953798915687,0.302676416821084,3026.76416821084,-0.0486015193839757,-486.015193839757
"7400","Trøndelag","malvik","MAB","B",10,11,0.206898337314642,0.0512651332056775,0.456099686686845,4560.99686686845,-0.0124707582490787,-124.707582490788
"7401","Trøndelag","sl_tydal","SEB","B",10,11,0.206116996325454,0.0521708391886692,0.437530248687511,4375.30248687511,0.00897517417408683,89.7517417408681
"7402","Trøndelag","selbu_sl","SLB","B",10,11,0.19994375182617,0.0505136199226367,0.882892378036535,8828.92378036535,0.247509178302124,2475.09178302124
"7403","Trøndelag","steinkjer_1bbb","1BBUB","UB",10,11,0.200737881472351,0.051096556704683,0.669324342574224,6693.24342574224,0.14117041661758,1411.7041661758
"7404","Trøndelag","namdalseid_1kub","1KUB","UB",10,11,0.188687505160367,0.0499435599643188,1.39870986336466,13987.0986336466,0.103460170792225,1034.60170792225
"7405","Trøndelag","nsb_verdal","1NSUB","UB",10,11,0.206786916918128,0.0523276323680365,0.220321052511086,2203.21052511086,0.0478039875979445,478.039875979445
"7406","Trøndelag","sub_namdalseid","1SUB","UB",10,11,0.200699121950274,0.051131233040511,0.584880955333403,5848.80955333403,0.0199802140733538,199.802140733539
"7407","Trøndelag","verdal_1vb","1VBUB","UB",10,11,0.207081047124566,0.0566636938562955,0.133118673548314,1331.18673548314,-0.0469388670843431,-469.388670843431
"7408","Trøndelag","steinkjer_2bbb","2BBUB","UB",10,11,0.205215468080737,0.0514656296834217,0.421936465405639,4219.36465405639,0.0408681643857589,408.681643857588
"7409","Trøndelag","verdal_2vb","2VBUB","UB",10,11,0.19137355840008,0.0503843673806577,1.26158424031237,12615.8424031237,0.138970187064553,1389.70187064553
"7410","Trøndelag","bratsberg","BRUB","UB",10,11,0.182773550626447,0.050196607018493,1.55756667542772,15575.6667542772,0.00121646698709732,12.1646698709756
"7411","Trøndelag","selbu_flub","FLUB","UB",10,11,0.191588723323608,0.0501119426991025,1.05986838274379,10598.6838274379,-0.0049675798936466,-49.6757989364651
"7412","Trøndelag","hi_tydal","HIUB","UB",10,11,0.189977827010014,0.0503740923590417,1.22564102218988,12256.4102218988,0.137572324225785,1375.72324225785
"7413","Trøndelag","selbu_kl","KLUB","UB",10,11,0.195027053853418,0.0575370020647778,0.637702603911993,6377.02603911993,-0.0248410378047663,-248.410378047663
"7414","Trøndelag","singsaas","LAUB","UB",10,11,0.205270092912102,0.0570001924111167,0.163902413688682,1639.02413688682,-0.0475346526719052,-475.346526719052
"7415","Trøndelag","malvik","MAUB","UB",10,11,0.201410229775234,0.052861554135633,0.900055253390024,9000.55253390024,-0.0162163578294553,-162.163578294554
"7416","Trøndelag","sl_tydal","SEUB","UB",10,11,0.190265367291549,0.0516698643590827,1.29995955982976,12999.5955982976,0.190023176602115,1900.23176602115
"7417","Trøndelag","selbu_sl","SLUB","UB",10,11,0.19747903179351,0.0507284399188188,0.848770084642607,8487.70084642607,-0.0547001633243692,-547.001633243692
"7418","Trøndelag","steinkjer_1bbb","1BBB","B",11,11,0.204999629593352,0.0513818417910978,0.630779873780145,6307.79873780145,0.0726512238909132,726.512238909131
"7419","Trøndelag","namdalseid_1kub","1KB","B",11,11,0.204776107901158,0.051418616785028,0.574010017001861,5740.10017001861,0.0709086941126669,709.086941126669
"7420","Trøndelag","nsb_verdal","1NSB","B",11,11,0.197246274510943,0.0510892103772028,1.16958405263058,11695.8405263058,0.177192598669314,1771.92598669314
"7421","Trøndelag","sub_namdalseid","1SB","B",11,11,0.207351281908887,0.0518318062753625,0.283586345203597,2835.86345203597,0.0483196396663782,483.196396663783
"7422","Trøndelag","verdal_1vb","1VBB","B",11,11,0.209697455527705,0.054892008395188,0.0824532605154936,824.532605154936,0.00275850610043207,27.5850610043207
"7423","Trøndelag","steinkjer_2bbb","2BBB","B",11,11,0.195194811536687,0.0490166122578627,0.778350493962316,7783.50493962316,-0.105858510450102,-1058.58510450102
