"","LocalityName","LocalityCode","Plot","Year","Prop_spruce","Prop_pine","Prop_birch","Prop_decid"
"1692","Notodden6","6NOB","ØH",2018,0.0714285714285714,0.714285714285714,0.214285714285714,0
"1693","Notodden6","6NOB","ØV",2018,0.117647058823529,0.411764705882353,0.470588235294118,0
"1694","Notodden6","6NOUB","NH",2010,0,0.636363636363636,0.363636363636364,0
"1695","Notodden6","6NOUB","ØH",2010,0,0.214285714285714,0.285714285714286,0.5
"1696","Notodden6","6NOUB","ØV",2010,0.0833333333333333,0.416666666666667,0.416666666666667,0.0833333333333333
"1697","Notodden6","6NOUB","NH",2011,0,0.583333333333333,0.416666666666667,0
"1698","Notodden6","6NOUB","ØH",2011,0,0.2,0.266666666666667,0.533333333333333
"1699","Notodden6","6NOUB","ØV",2011,0.0833333333333333,0.416666666666667,0.416666666666667,0.0833333333333333
"1700","Notodden6","6NOUB","NH",2012,0,0.636363636363636,0.363636363636364,0
"1701","Notodden6","6NOUB","NV",2012,0,1,0,0
"1702","Notodden6","6NOUB","ØH",2012,0,0.3,0.4,0.3
"1703","Notodden6","6NOUB","ØV",2012,0.1,0.5,0.3,0.1
"1704","Notodden6","6NOUB","NH",2013,0,0.538461538461538,0.461538461538462,0
"1705","Notodden6","6NOUB","NV",2013,0,1,0,0
"1706","Notodden6","6NOUB","ØH",2013,0,0.444444444444444,0.222222222222222,0.333333333333333
"1707","Notodden6","6NOUB","ØV",2013,0.1,0.5,0.3,0.1
"1708","Notodden6","6NOUB","NH",2014,0.0769230769230769,0.538461538461538,0.384615384615385,0
"1709","Notodden6","6NOUB","NV",2014,0,1,0,0
"1710","Notodden6","6NOUB","ØH",2014,0,0.375,0.25,0.375
"1711","Notodden6","6NOUB","ØV",2014,0.0833333333333333,0.416666666666667,0.416666666666667,0.0833333333333333
"1712","Notodden6","6NOUB","NH",2015,0.0909090909090909,0.545454545454545,0.363636363636364,0
"1713","Notodden6","6NOUB","NV",2015,0,1,0,0
"1714","Notodden6","6NOUB","ØH",2015,0,0.375,0.25,0.375
"1715","Notodden6","6NOUB","ØV",2015,0.0909090909090909,0.454545454545455,0.363636363636364,0.0909090909090909
"1716","Notodden6","6NOUB","NH",2016,0.0833333333333333,0.5,0.416666666666667,0
"1717","Notodden6","6NOUB","NV",2016,0,0.666666666666667,0.333333333333333,0
"1718","Notodden6","6NOUB","ØH",2016,0,0.375,0.25,0.375
"1719","Notodden6","6NOUB","ØV",2016,0.0909090909090909,0.454545454545455,0.363636363636364,0.0909090909090909
"1720","Notodden6","6NOUB","NH",2017,0.0769230769230769,0.538461538461538,0.384615384615385,0
"1721","Notodden6","6NOUB","NV",2017,0,0.666666666666667,0.333333333333333,0
"1722","Notodden6","6NOUB","ØH",2017,0,0.444444444444444,0.222222222222222,0.333333333333333
"1723","Notodden6","6NOUB","ØV",2017,0.0909090909090909,0.454545454545455,0.363636363636364,0.0909090909090909
"1724","Notodden6","6NOUB","NH",2018,0.0769230769230769,0.538461538461538,0.384615384615385,0
"1725","Notodden6","6NOUB","NV",2018,0,0.666666666666667,0.333333333333333,0
"1726","Notodden6","6NOUB","ØH",2018,0,0.444444444444444,0.222222222222222,0.333333333333333
"1727","Notodden6","6NOUB","ØV",2018,0.0909090909090909,0.454545454545455,0.363636363636364,0.0909090909090909
"1728","Bratsberg","BRB","NH",2009,0.0317460317460317,0,0,0.968253968253968
"1729","Bratsberg","BRB","NV",2009,0,0,0,1
"1730","Bratsberg","BRB","ØH",2009,0.0192307692307692,0,0,0.980769230769231
"1731","Bratsberg","BRB","ØV",2009,0,0.0294117647058824,0,0.970588235294118
"1732","Bratsberg","BRB","NH",2010,0.0227272727272727,0,0,0.977272727272727
"1733","Bratsberg","BRB","NV",2010,0.0612244897959184,0,0.0408163265306122,0.897959183673469
"1734","Bratsberg","BRB","ØH",2010,0.0307692307692308,0,0,0.969230769230769
"1735","Bratsberg","BRB","ØV",2010,0.0163934426229508,0.0327868852459016,0.0163934426229508,0.934426229508197
"1736","Bratsberg","BRB","NH",2011,0.032258064516129,0,0,0.967741935483871
"1737","Bratsberg","BRB","NV",2011,0,0,0.0238095238095238,0.976190476190476
"1738","Bratsberg","BRB","ØH",2011,0.037037037037037,0,0,0.962962962962963
"1739","Bratsberg","BRB","ØV",2011,0.0175438596491228,0.0175438596491228,0,0.964912280701754
"1740","Bratsberg","BRB","NH",2012,0.0125,0,0,0.9875
"1741","Bratsberg","BRB","NV",2012,0,0,0.0285714285714286,0.971428571428571
"1742","Bratsberg","BRB","ØH",2012,0.0227272727272727,0,0.0454545454545455,0.931818181818182
"1743","Bratsberg","BRB","ØV",2012,0,0.0465116279069767,0,0.953488372093023
"1744","Bratsberg","BRB","NH",2013,0.0434782608695652,0,0,0.956521739130435
"1745","Bratsberg","BRB","NV",2013,0,0,0.0769230769230769,0.923076923076923
"1746","Bratsberg","BRB","ØH",2013,0.0208333333333333,0,0.0416666666666667,0.9375
"1747","Bratsberg","BRB","ØV",2013,0,0.0540540540540541,0,0.945945945945946
"1748","Bratsberg","BRB","NH",2014,0.0588235294117647,0,0,0.941176470588235
"1749","Bratsberg","BRB","NV",2014,0,0,0.0540540540540541,0.945945945945946
"1750","Bratsberg","BRB","ØH",2014,0.0208333333333333,0,0.0625,0.916666666666667
"1751","Bratsberg","BRB","ØV",2014,0,0.0588235294117647,0,0.941176470588235
"1752","Bratsberg","BRB","NH",2015,0.0606060606060606,0,0,0.939393939393939
"1753","Bratsberg","BRB","NV",2015,0,0,0.0714285714285714,0.928571428571429
"1754","Bratsberg","BRB","ØH",2015,0.0344827586206897,0,0.0689655172413793,0.896551724137931
"1755","Bratsberg","BRB","ØV",2015,0,0.0526315789473684,0.0263157894736842,0.921052631578947
"1756","Bratsberg","BRB","NH",2016,0.0384615384615385,0,0,0.961538461538462
"1757","Bratsberg","BRB","NV",2016,0,0,0.0714285714285714,0.928571428571429
"1758","Bratsberg","BRB","ØH",2016,0.0161290322580645,0,0.0483870967741935,0.935483870967742
"1759","Bratsberg","BRB","ØV",2016,0,0.0512820512820513,0.0256410256410256,0.923076923076923
"1760","Bratsberg","BRB","NH",2017,0.0481927710843374,0.0120481927710843,0,0.939759036144578
"1761","Bratsberg","BRB","NV",2017,0,0,0.0588235294117647,0.941176470588235
"1762","Bratsberg","BRB","ØH",2017,0.012987012987013,0,0.038961038961039,0.948051948051948
"1763","Bratsberg","BRB","ØV",2017,0.0185185185185185,0.037037037037037,0.0740740740740741,0.87037037037037
"1764","Bratsberg","BRB","NH",2018,0.0645161290322581,0.0161290322580645,0,0.919354838709677
"1765","Bratsberg","BRB","NV",2018,0,0,0.0754716981132075,0.924528301886792
"1766","Bratsberg","BRB","ØH",2018,0.0227272727272727,0,0.0681818181818182,0.909090909090909
"1767","Bratsberg","BRB","ØV",2018,0.0263157894736842,0.0526315789473684,0.105263157894737,0.815789473684211
"1768","Bratsberg","BRB","NH",2019,0.0454545454545455,0.0151515151515152,0,0.939393939393939
"1769","Bratsberg","BRB","NV",2019,0,0,0.0714285714285714,0.928571428571429
"1770","Bratsberg","BRB","ØH",2019,0.0232558139534884,0,0.0697674418604651,0.906976744186046
"1771","Bratsberg","BRB","ØV",2019,0.0256410256410256,0.0512820512820513,0.102564102564103,0.82051282051282
"1772","Bratsberg","BRUB","NH",2009,0.00869565217391304,0,0,0.991304347826087
"1773","Bratsberg","BRUB","NV",2009,0.02,0,0.06,0.92
"1774","Bratsberg","BRUB","ØH",2009,0.0540540540540541,0.0135135135135135,0.0945945945945946,0.837837837837838
"1775","Bratsberg","BRUB","ØV",2009,0.0555555555555556,0,0,0.944444444444444
"1776","Bratsberg","BRUB","NH",2010,0.00970873786407767,0,0,0.990291262135922
"1777","Bratsberg","BRUB","NV",2010,0.024390243902439,0,0.0731707317073171,0.902439024390244
"1778","Bratsberg","BRUB","ØH",2010,0.0576923076923077,0.0384615384615385,0.134615384615385,0.769230769230769
"1779","Bratsberg","BRUB","ØV",2010,0.0363636363636364,0,0,0.963636363636364
"1780","Bratsberg","BRUB","NH",2011,0.00892857142857143,0,0,0.991071428571429
"1781","Bratsberg","BRUB","NV",2011,0.0217391304347826,0,0.0434782608695652,0.934782608695652
"1782","Bratsberg","BRUB","ØH",2011,0.0576923076923077,0.0192307692307692,0.115384615384615,0.807692307692308
"1783","Bratsberg","BRUB","ØV",2011,0.0434782608695652,0,0,0.956521739130435
"1784","Bratsberg","BRUB","NH",2012,0.00869565217391304,0,0,0.991304347826087
"1785","Bratsberg","BRUB","NV",2012,0.025,0,0.075,0.9
"1786","Bratsberg","BRUB","ØH",2012,0.0645161290322581,0.0161290322580645,0.145161290322581,0.774193548387097
"1787","Bratsberg","BRUB","ØV",2012,0.0285714285714286,0,0.0857142857142857,0.885714285714286
"1788","Bratsberg","BRUB","NH",2013,0,0,0,1
"1789","Bratsberg","BRUB","NV",2013,0.0512820512820513,0,0.282051282051282,0.666666666666667
"1790","Bratsberg","BRUB","ØH",2013,0.0810810810810811,0.027027027027027,0.189189189189189,0.702702702702703
"1791","Bratsberg","BRUB","ØV",2013,0.08,0.04,0.12,0.76
"1792","Bratsberg","BRUB","NH",2014,0.0149253731343284,0,0,0.985074626865672
"1793","Bratsberg","BRUB","NV",2014,0.03125,0,0.125,0.84375
"1794","Bratsberg","BRUB","ØH",2014,0.0740740740740741,0.0740740740740741,0.203703703703704,0.648148148148148
"1795","Bratsberg","BRUB","ØV",2014,0.0392156862745098,0.0392156862745098,0.137254901960784,0.784313725490196
"1796","Bratsberg","BRUB","NH",2015,0.0151515151515152,0,0,0.984848484848485
"1797","Bratsberg","BRUB","NV",2015,0.0277777777777778,0,0.472222222222222,0.5
"1798","Bratsberg","BRUB","ØH",2015,0.111111111111111,0.0555555555555556,0.194444444444444,0.638888888888889
"1799","Bratsberg","BRUB","ØV",2015,0.0540540540540541,0.0540540540540541,0.162162162162162,0.72972972972973
"1800","Bratsberg","BRUB","NH",2016,0.0232558139534884,0,0.0232558139534884,0.953488372093023
"1801","Bratsberg","BRUB","NV",2016,0.0416666666666667,0,0.125,0.833333333333333
"1802","Bratsberg","BRUB","ØH",2016,0.0769230769230769,0.0384615384615385,0.173076923076923,0.711538461538462
"1803","Bratsberg","BRUB","ØV",2016,0.0307692307692308,0.0307692307692308,0.123076923076923,0.815384615384615
"1804","Bratsberg","BRUB","NH",2017,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.972727272727273
"1805","Bratsberg","BRUB","NV",2017,0.037037037037037,0,0.111111111111111,0.851851851851852
"1806","Bratsberg","BRUB","ØH",2017,0.0714285714285714,0.0714285714285714,0.196428571428571,0.660714285714286
"1807","Bratsberg","BRUB","ØV",2017,0.03125,0.03125,0.109375,0.828125
"1808","Bratsberg","BRUB","NH",2018,0.0142857142857143,0.0142857142857143,0.0142857142857143,0.957142857142857
"1809","Bratsberg","BRUB","NV",2018,0.0588235294117647,0,0.205882352941176,0.735294117647059
"1810","Bratsberg","BRUB","ØH",2018,0.0588235294117647,0.0784313725490196,0.235294117647059,0.627450980392157
"1811","Bratsberg","BRUB","ØV",2018,0.0350877192982456,0.0350877192982456,0.12280701754386,0.807017543859649
"1812","Bratsberg","BRUB","NH",2019,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.954545454545455
"1813","Bratsberg","BRUB","NV",2019,0.03125,0,0.1875,0.78125
"1814","Bratsberg","BRUB","ØH",2019,0.0869565217391304,0.0869565217391304,0.282608695652174,0.543478260869565
"1815","Bratsberg","BRUB","ØV",2019,0.0625,0.0625,0.15625,0.71875
"1816","Nes 1","DDB","NE",2013,0.476190476190476,0.0476190476190476,0.19047619047619,0.285714285714286
"1817","Nes 1","DDB","NW",2013,0.307692307692308,0.153846153846154,0.384615384615385,0.153846153846154
"1818","Nes 1","DDB","SE",2013,0.727272727272727,0.121212121212121,0,0.151515151515152
"1819","Nes 1","DDB","SW",2013,0.745454545454545,0.0909090909090909,0.109090909090909,0.0545454545454545
"1820","Nes 1","DDB","NE",2014,0.571428571428571,0.0357142857142857,0.142857142857143,0.25
"1821","Nes 1","DDB","NW",2014,0.314285714285714,0.142857142857143,0.428571428571429,0.114285714285714
"1822","Nes 1","DDB","SE",2014,0.628571428571429,0.142857142857143,0.0857142857142857,0.142857142857143
"1823","Nes 1","DDB","SW",2014,0.745762711864407,0.0847457627118644,0.11864406779661,0.0508474576271186
"1824","Nes 1","DDB","NE",2015,0.583333333333333,0.0416666666666667,0.0833333333333333,0.291666666666667
"1825","Nes 1","DDB","NW",2015,0.277777777777778,0.138888888888889,0.444444444444444,0.138888888888889
"1826","Nes 1","DDB","SE",2015,0.692307692307692,0.102564102564103,0.128205128205128,0.0769230769230769
"1827","Nes 1","DDB","SW",2015,0.703703703703704,0.0740740740740741,0.185185185185185,0.037037037037037
"1828","Nes 1","DDB","NE",2016,0.44,0.04,0.08,0.44
"1829","Nes 1","DDB","NW",2016,0.242424242424242,0.181818181818182,0.424242424242424,0.151515151515152
"1830","Nes 1","DDB","SE",2016,0.6,0.1,0.125,0.175
"1831","Nes 1","DDB","SW",2016,0.737704918032787,0.0819672131147541,0.147540983606557,0.0327868852459016
"1832","Nes 1","DDB","NE",2017,0.518518518518518,0.0740740740740741,0.0740740740740741,0.333333333333333
"1833","Nes 1","DDB","NW",2017,0.263157894736842,0.105263157894737,0.473684210526316,0.157894736842105
"1834","Nes 1","DDB","SE",2017,0.594594594594595,0.108108108108108,0.135135135135135,0.162162162162162
"1835","Nes 1","DDB","SW",2017,0.722222222222222,0.0925925925925926,0.148148148148148,0.037037037037037
"1836","Nes 1","DDB","NE",2018,0.518518518518518,0.111111111111111,0.0740740740740741,0.296296296296296
"1837","Nes 1","DDB","NW",2018,0.315789473684211,0.0526315789473684,0.526315789473684,0.105263157894737
"1838","Nes 1","DDB","SE",2018,0.58974358974359,0.102564102564103,0.179487179487179,0.128205128205128
"1839","Nes 1","DDB","SW",2018,0.75,0.0735294117647059,0.147058823529412,0.0294117647058824
"1840","Nes 1","DDUB","NE",2013,0.888888888888889,0.111111111111111,0,0
"1841","Nes 1","DDUB","NW",2013,0.893333333333333,0.04,0.04,0.0266666666666667
"1842","Nes 1","DDUB","SE",2013,0.863636363636364,0.0909090909090909,0.0454545454545455,0
"1843","Nes 1","DDUB","SW",2013,0.904411764705882,0.0441176470588235,0.0220588235294118,0.0294117647058824
"1844","Nes 1","DDUB","NE",2014,0.875,0.125,0,0
"1845","Nes 1","DDUB","NW",2014,0.885245901639344,0.0491803278688525,0.0327868852459016,0.0327868852459016
"1846","Nes 1","DDUB","SE",2014,0.823529411764706,0.117647058823529,0.0588235294117647,0
"1847","Nes 1","DDUB","SW",2014,0.867924528301887,0.0566037735849057,0.0283018867924528,0.0471698113207547
"1848","Nes 1","DDUB","NE",2015,0.909090909090909,0.0909090909090909,0,0
"1849","Nes 1","DDUB","NW",2015,0.88135593220339,0.0508474576271186,0.0338983050847458,0.0338983050847458
"1850","Nes 1","DDUB","SE",2015,0.857142857142857,0.0952380952380952,0.0476190476190476,0
"1851","Nes 1","DDUB","SW",2015,0.876106194690266,0.0530973451327434,0.0265486725663717,0.0442477876106195
"1852","Nes 1","DDUB","NE",2016,0.857142857142857,0.142857142857143,0,0
"1853","Nes 1","DDUB","NW",2016,0.872727272727273,0.0545454545454545,0.0363636363636364,0.0363636363636364
"1854","Nes 1","DDUB","SE",2016,0.764705882352941,0.176470588235294,0.0588235294117647,0
"1855","Nes 1","DDUB","SW",2016,0.817204301075269,0.0860215053763441,0.0537634408602151,0.043010752688172
"1856","Nes 1","DDUB","NE",2017,0.909090909090909,0.0909090909090909,0,0
"1857","Nes 1","DDUB","NW",2017,0.9,0.0428571428571429,0.0285714285714286,0.0285714285714286
"1858","Nes 1","DDUB","SE",2017,0.818181818181818,0.136363636363636,0.0454545454545455,0
"1859","Nes 1","DDUB","SW",2017,0.872881355932203,0.0593220338983051,0.0338983050847458,0.0338983050847458
"1860","Nes 1","DDUB","NE",2018,0.916666666666667,0.0833333333333333,0,0
"1861","Nes 1","DDUB","NW",2018,0.901408450704225,0.0422535211267606,0.028169014084507,0.028169014084507
"1862","Nes 1","DDUB","SE",2018,0.818181818181818,0.136363636363636,0.0454545454545455,0
"1863","Nes 1","DDUB","SW",2018,0.884057971014493,0.0652173913043478,0.0217391304347826,0.0289855072463768
"1864","Didrik Holmsen","DHB","NE",2013,0.03125,0.03125,0.90625,0.03125
"1865","Didrik Holmsen","DHB","NW",2013,0.0508474576271186,0.0338983050847458,0.915254237288136,0
"1866","Didrik Holmsen","DHB","SE",2013,1,0,0,0
"1867","Didrik Holmsen","DHB","SW",2013,0.103448275862069,0.0689655172413793,0.827586206896552,0
"1868","Didrik Holmsen","DHB","NE",2014,0.0476190476190476,0.0476190476190476,0.80952380952381,0.0952380952380952
"1869","Didrik Holmsen","DHB","NW",2014,0.0882352941176471,0.0588235294117647,0.852941176470588,0
"1870","Didrik Holmsen","DHB","SE",2014,1,0,0,0
"1871","Didrik Holmsen","DHB","SW",2014,0.133333333333333,0.0666666666666667,0.8,0
"1872","Didrik Holmsen","DHB","NE",2015,0.0294117647058824,0.0588235294117647,0.882352941176471,0.0294117647058824
"1873","Didrik Holmsen","DHB","NW",2015,0.0638297872340425,0.0638297872340425,0.872340425531915,0
"1874","Didrik Holmsen","DHB","SE",2015,1,0,0,0
"1875","Didrik Holmsen","DHB","SW",2015,0.125,0.0625,0.8125,0
"1876","Didrik Holmsen","DHB","NE",2016,0.025,0.075,0.85,0.05
"1877","Didrik Holmsen","DHB","NW",2016,0.0666666666666667,0.0444444444444444,0.888888888888889,0
"1878","Didrik Holmsen","DHB","SE",2016,1,0,0,0
"1879","Didrik Holmsen","DHB","SW",2016,0.0909090909090909,0.0909090909090909,0.787878787878788,0.0303030303030303
"1880","Didrik Holmsen","DHB","NE",2017,0.0285714285714286,0.0857142857142857,0.828571428571429,0.0571428571428571
"1881","Didrik Holmsen","DHB","NW",2017,0.0576923076923077,0.0576923076923077,0.884615384615385,0
"1882","Didrik Holmsen","DHB","SE",2017,1,0,0,0
"1883","Didrik Holmsen","DHB","SW",2017,0.117647058823529,0.0882352941176471,0.735294117647059,0.0588235294117647
"1884","Didrik Holmsen","DHB","NE",2018,0.032258064516129,0.129032258064516,0.806451612903226,0.032258064516129
"1885","Didrik Holmsen","DHB","NW",2018,0.0789473684210526,0.0526315789473684,0.868421052631579,0
"1886","Didrik Holmsen","DHB","SE",2018,0.5,0,0.5,0
"1887","Didrik Holmsen","DHB","SW",2018,0.176470588235294,0.117647058823529,0.647058823529412,0.0588235294117647
"1888","Didrik Holmsen","DHUB","NE",2013,1,0,0,0
"1889","Didrik Holmsen","DHUB","NW",2013,0.333333333333333,0,0.333333333333333,0.333333333333333
"1890","Didrik Holmsen","DHUB","SE",2013,0.5,0,0.25,0.25
"1891","Didrik Holmsen","DHUB","SW",2013,0.9,0,0,0.1
"1892","Didrik Holmsen","DHUB","NE",2014,1,0,0,0
"1893","Didrik Holmsen","DHUB","NW",2014,0.285714285714286,0,0.428571428571429,0.285714285714286
"1894","Didrik Holmsen","DHUB","SE",2014,0.5,0,0.25,0.25
"1895","Didrik Holmsen","DHUB","SW",2014,0.818181818181818,0,0.0909090909090909,0.0909090909090909
"1896","Didrik Holmsen","DHUB","NE",2015,1,0,0,0
"1897","Didrik Holmsen","DHUB","NW",2015,0.285714285714286,0,0.428571428571429,0.285714285714286
"1898","Didrik Holmsen","DHUB","SE",2015,0.5,0,0.25,0.25
"1899","Didrik Holmsen","DHUB","SW",2015,0.818181818181818,0,0.0909090909090909,0.0909090909090909
"1900","Didrik Holmsen","DHUB","NE",2016,1,0,0,0
"1901","Didrik Holmsen","DHUB","NW",2016,0.25,0,0.375,0.375
"1902","Didrik Holmsen","DHUB","SE",2016,0.5,0,0.25,0.25
"1903","Didrik Holmsen","DHUB","SW",2016,0.857142857142857,0,0.0714285714285714,0.0714285714285714
"1904","Didrik Holmsen","DHUB","NE",2017,1,0,0,0
"1905","Didrik Holmsen","DHUB","NW",2017,0.272727272727273,0,0.363636363636364,0.363636363636364
"1906","Didrik Holmsen","DHUB","SE",2017,0.5,0,0.25,0.25
"1907","Didrik Holmsen","DHUB","SW",2017,0.857142857142857,0,0.0714285714285714,0.0714285714285714
"1908","Didrik Holmsen","DHUB","NE",2018,1,0,0,0
"1909","Didrik Holmsen","DHUB","NW",2018,0.2,0,0.4,0.4
"1910","Didrik Holmsen","DHUB","SE",2018,0.5,0,0.25,0.25
"1911","Didrik Holmsen","DHUB","SW",2018,0.857142857142857,0,0.0714285714285714,0.0714285714285714
"1912","Fet 3","FKB","NE",2013,0.9,0,0.0222222222222222,0.0777777777777778
"1913","Fet 3","FKB","NW",2013,0.333333333333333,0,0,0.666666666666667
"1914","Fet 3","FKB","SE",2013,1,0,0,0
"1915","Fet 3","FKB","SW",2013,1,0,0,0
"1916","Fet 3","FKB","NE",2014,0.901234567901235,0,0.0246913580246914,0.0740740740740741
"1917","Fet 3","FKB","NW",2014,0.4375,0,0,0.5625
"1918","Fet 3","FKB","SE",2014,1,0,0,0
"1919","Fet 3","FKB","SW",2014,1,0,0,0
"1920","Fet 3","FKB","NE",2015,0.907894736842105,0,0.0263157894736842,0.0657894736842105
"1921","Fet 3","FKB","NW",2015,0.5,0,0,0.5
"1922","Fet 3","FKB","SE",2015,1,0,0,0
"1923","Fet 3","FKB","SW",2015,1,0,0,0
"1924","Fet 3","FKB","NE",2016,0.884057971014493,0,0.0434782608695652,0.072463768115942
"1925","Fet 3","FKB","NW",2016,0.388888888888889,0,0,0.611111111111111
"1926","Fet 3","FKB","SE",2016,0.8,0,0,0.2
"1927","Fet 3","FKB","SW",2016,0.666666666666667,0,0.333333333333333,0
"1928","Fet 3","FKB","NE",2017,0.907894736842105,0,0.0263157894736842,0.0657894736842105
"1929","Fet 3","FKB","NW",2017,0.375,0,0,0.625
"1930","Fet 3","FKB","SE",2017,0.8,0,0,0.2
"1931","Fet 3","FKB","SW",2017,0.5,0,0.5,0
"1932","Fet 3","FKB","NE",2018,0.888888888888889,0,0.0277777777777778,0.0833333333333333
"1933","Fet 3","FKB","NW",2018,0.4,0,0,0.6
"1934","Fet 3","FKB","SE",2018,0.8,0,0,0.2
"1935","Fet 3","FKB","SW",2018,0.5,0,0.5,0
"1936","Fet 3","FKUB","NE",2013,0.222222222222222,0,0.222222222222222,0.555555555555556
"1937","Fet 3","FKUB","NW",2013,0.5,0,0,0.5
"1938","Fet 3","FKUB","SE",2013,0.230769230769231,0,0.0769230769230769,0.692307692307692
"1939","Fet 3","FKUB","SW",2013,0.0833333333333333,0.0833333333333333,0.166666666666667,0.666666666666667
"1940","Fet 3","FKUB","NE",2014,0.25,0,0.125,0.625
"1941","Fet 3","FKUB","NW",2014,0.5,0,0,0.5
"1942","Fet 3","FKUB","SE",2014,0.333333333333333,0,0.0833333333333333,0.583333333333333
"1943","Fet 3","FKUB","SW",2014,0.0909090909090909,0.0909090909090909,0.181818181818182,0.636363636363636
"1944","Fet 3","FKUB","NE",2015,0.333333333333333,0,0.111111111111111,0.555555555555556
"1945","Fet 3","FKUB","NW",2015,0.5,0,0,0.5
"1946","Fet 3","FKUB","SE",2015,0.214285714285714,0,0.0714285714285714,0.714285714285714
"1947","Fet 3","FKUB","SW",2015,0.1,0.1,0.2,0.6
"1948","Fet 3","FKUB","NE",2016,0.333333333333333,0,0.111111111111111,0.555555555555556
"1949","Fet 3","FKUB","NW",2016,0.4,0,0.2,0.4
"1950","Fet 3","FKUB","SE",2016,0.333333333333333,0,0.0833333333333333,0.583333333333333
"1951","Fet 3","FKUB","SW",2016,0.0909090909090909,0.0909090909090909,0.181818181818182,0.636363636363636
"1952","Fet 3","FKUB","NE",2017,0.4,0,0,0.6
"1953","Fet 3","FKUB","NW",2017,0.4,0,0.2,0.4
"1954","Fet 3","FKUB","SE",2017,0.285714285714286,0,0.0714285714285714,0.642857142857143
"1955","Fet 3","FKUB","SW",2017,0.0909090909090909,0.0909090909090909,0.181818181818182,0.636363636363636
"1956","Fet 3","FKUB","NE",2018,0.5,0,0,0.5
"1957","Fet 3","FKUB","NW",2018,0.4,0,0.2,0.4
"1958","Fet 3","FKUB","SE",2018,0.411764705882353,0,0.0588235294117647,0.529411764705882
"1959","Fet 3","FKUB","SW",2018,0.1,0,0.3,0.6
"1960","Selbu_Flub","FLB","NH",2009,0.333333333333333,0,0.333333333333333,0.333333333333333
"1961","Selbu_Flub","FLB","NV",2009,0.5,0,0,0.5
"1962","Selbu_Flub","FLB","ØH",2009,0.428571428571429,0,0.571428571428571,0
"1963","Selbu_Flub","FLB","ØV",2009,0.75,0,0,0.25
"1964","Selbu_Flub","FLB","NH",2010,0.4,0,0.6,0
"1965","Selbu_Flub","FLB","NV",2010,0.25,0,0.5,0.25
"1966","Selbu_Flub","FLB","ØH",2010,0.428571428571429,0,0.571428571428571,0
"1967","Selbu_Flub","FLB","ØV",2010,0.75,0,0,0.25
"1968","Selbu_Flub","FLB","NH",2011,0.333333333333333,0,0.666666666666667,0
"1969","Selbu_Flub","FLB","NV",2011,0.333333333333333,0,0.333333333333333,0.333333333333333
"1970","Selbu_Flub","FLB","ØH",2011,0.142857142857143,0,0.571428571428571,0.285714285714286
"1971","Selbu_Flub","FLB","ØV",2011,0.75,0,0,0.25
"1972","Selbu_Flub","FLB","NH",2012,0.153846153846154,0,0.461538461538462,0.384615384615385
"1973","Selbu_Flub","FLB","NV",2012,0.2,0,0.4,0.4
"1974","Selbu_Flub","FLB","ØH",2012,0.285714285714286,0,0.571428571428571,0.142857142857143
"1975","Selbu_Flub","FLB","ØV",2012,0.5,0,0,0.5
"1976","Selbu_Flub","FLB","NH",2013,0.285714285714286,0,0.5,0.214285714285714
"1977","Selbu_Flub","FLB","NV",2013,0.2,0,0.4,0.4
"1978","Selbu_Flub","FLB","ØH",2013,0.375,0,0.5,0.125
"1979","Selbu_Flub","FLB","ØV",2013,0.6,0,0,0.4
"1980","Selbu_Flub","FLB","NH",2014,0.153846153846154,0,0.615384615384615,0.230769230769231
"1981","Selbu_Flub","FLB","NV",2014,0.2,0,0.4,0.4
"1982","Selbu_Flub","FLB","ØH",2014,0.3,0,0.6,0.1
"1983","Selbu_Flub","FLB","ØV",2014,0.6,0,0,0.4
"1984","Selbu_Flub","FLB","NH",2015,0.142857142857143,0,0.642857142857143,0.214285714285714
"1985","Selbu_Flub","FLB","NV",2015,0.2,0,0.4,0.4
"1986","Selbu_Flub","FLB","ØH",2015,0.333333333333333,0,0.555555555555556,0.111111111111111
"1987","Selbu_Flub","FLB","ØV",2015,0.6,0,0,0.4
"1988","Selbu_Flub","FLB","NH",2016,0.111111111111111,0,0.666666666666667,0.222222222222222
"1989","Selbu_Flub","FLB","NV",2016,0.2,0,0.4,0.4
"1990","Selbu_Flub","FLB","ØH",2016,0.333333333333333,0,0.555555555555556,0.111111111111111
"1991","Selbu_Flub","FLB","ØV",2016,0.333333333333333,0,0,0.666666666666667
"1992","Selbu_Flub","FLB","NH",2017,0.0517241379310345,0,0.896551724137931,0.0517241379310345
"1993","Selbu_Flub","FLB","NV",2017,0.111111111111111,0,0.555555555555556,0.333333333333333
"1994","Selbu_Flub","FLB","ØH",2017,0.0625,0,0.9375,0
"1995","Selbu_Flub","FLB","ØV",2017,0.3,0,0,0.7
"1996","Selbu_Flub","FLB","NH",2018,0.137931034482759,0,0.724137931034483,0.137931034482759
"1997","Selbu_Flub","FLB","NV",2018,0.0384615384615385,0,0.807692307692308,0.153846153846154
"1998","Selbu_Flub","FLB","ØH",2018,0.08,0,0.92,0
"1999","Selbu_Flub","FLB","ØV",2018,0.5,0,0,0.5
"2000","Selbu_Flub","FLB","NH",2019,0.148148148148148,0,0.703703703703704,0.148148148148148
