ExperimentGisID,FieldSheetID,Region,LocalityName,LocalityCode,Treatment,_Date,Plot,Taxa,CervidaeFunction,Height_cm,Height_class_50cm,Diameter_at_base_mm,Diameter_at_150cm_mm,Quantity
34,1736,Trøndelag,Sub_Namdalseid,1SUB,UB,5/5/14,ØV,Sorbus aucuparia (Rogn),ROS,,7,,,3
34,1736,Trøndelag,Sub_Namdalseid,1SUB,UB,5/5/14,ØV,Sorbus aucuparia (Rogn),ROS,,5,,,2
34,1736,Trøndelag,Sub_Namdalseid,1SUB,UB,5/5/14,ØV,Sorbus aucuparia (Rogn),ROS,,2,,,1
34,2185,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NH,Picea abies (Gran),Bad tree,,4,,,1
34,2185,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NH,Sorbus aucuparia (Rogn),ROS,,2,,,12
34,2185,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NH,Sorbus aucuparia (Rogn),ROS,,1,,,5
34,2185,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NH,Sorbus aucuparia (Rogn),ROS,,4,,,7
34,2185,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NH,Sorbus aucuparia (Rogn),ROS,,3,,,6
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Picea abies (Gran),Bad tree,,2,,,1
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Sorbus aucuparia (Rogn),ROS,,2,,,9
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Sorbus aucuparia (Rogn),ROS,,1,,,4
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Sorbus aucuparia (Rogn),ROS,,5,,,1
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Sorbus aucuparia (Rogn),ROS,,3,,,12
34,2186,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,NV,Sorbus aucuparia (Rogn),ROS,,4,,,9
34,2187,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØH,Picea abies (Gran),Bad tree,,4,,,1
34,2187,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØH,Sorbus aucuparia (Rogn),ROS,,6,,,1
34,2188,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØV,Picea abies (Gran),Bad tree,,4,,,1
34,2188,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØV,Sorbus aucuparia (Rogn),ROS,,7,,,4
34,2188,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØV,Sorbus aucuparia (Rogn),ROS,,6,,,2
34,2188,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØV,Sorbus aucuparia (Rogn),ROS,,5,,,6
34,2188,Trøndelag,Sub_Namdalseid,1SUB,UB,5/29/15,ØV,Sorbus aucuparia (Rogn),ROS,,4,,,2
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Picea abies (Gran),Bad tree,164,4,28,10,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,19,1,8.47,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,44,1,4.91,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,56,2,10.35,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,63,2,14.15,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,64,2,11,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,183,4,19.12,10,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,45,1,16,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,64,2,10.11,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,26,1,4.44,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,45,1,6.41,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,71,2,11.19,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,123,3,14.81,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,30,1,7.09,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,86,2,11.13,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,81,2,22,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,149,3,15.69,,1
34,2989,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NH,Sorbus aucuparia (Rogn),ROS,51,2,7.86,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Picea abies (Gran),Bad tree,98,2,16.56,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,67,2,7,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,84,2,10.1,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,154,4,17.38,2,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,8,1,12,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,76,2,10,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,43,1,9.99,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,52,2,9.08,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,108,3,13.74,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,88,2,9,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,104,3,9.57,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,87,2,13.03,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,158,4,20.62,10,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,192,4,16.64,3,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,149,3,12.91,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,150,3,15,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,135,3,12.29,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,97,2,9.43,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,131,3,14.34,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,21,1,8,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,43,1,6,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,14,1,2.71,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,112,3,12.68,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,135,3,14.57,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,169,4,19.11,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,31,1,9,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,177,4,18.96,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,55,2,8,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,71,2,9,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,148,3,15.64,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,163,4,16.56,9,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,49,1,10,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,112,3,13.31,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,142,3,16.46,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,49,1,8.57,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,91,2,10,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,42,1,7.09,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,59,2,8.79,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,49,1,6.25,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,61,2,18.11,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,121,3,16,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,29,1,9.59,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,124,3,22,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,171,4,17,9,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,97,2,14.11,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,147,3,15.41,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,104,3,11,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,129,3,12.55,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,40,1,7.27,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,63,2,10,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,137,3,15.32,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,75,2,9.78,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,224,5,24.53,13,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,39,1,5,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,58,2,7,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,101,3,17.79,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,78,2,12.19,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,179,4,20.24,11,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,91,2,20,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,37,1,3.51,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,135,3,13.98,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,46,1,9.17,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,21,1,6.16,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,40,1,14.36,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,35,1,4.74,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,169,4,32.06,15,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,127,3,25.01,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,101,3,15.75,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,67,2,14.41,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,51,2,10.36,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,37,1,4,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,67,2,11,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,44,1,5.06,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,48,1,12,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,104,3,10.66,,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,170,4,18.76,10,1
34,2990,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,NV,Sorbus aucuparia (Rogn),ROS,134,3,14.57,,1
34,2991,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØH,Picea abies (Gran),Bad tree,211,5,52,15,1
34,2991,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØH,Sorbus aucuparia (Rogn),ROS,344,7,53,24,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Picea abies (Gran),Bad tree,204,5,44.11,12,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,155,4,21.66,8,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,385,7,46.74,28,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,233,5,27.51,13,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,212,5,35.11,17,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,357,7,38.85,19,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,64,2,9.82,,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,220,5,24.16,10,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,234,5,25.91,11,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,186,4,18.59,11,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,186,4,22.65,6,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,380,7,40.35,23,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,367,7,31.8,20,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,290,6,37.28,17,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,192,4,14.94,6,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,333,7,30.06,16,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,132,3,14.62,,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,163,4,16.91,10,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,223,5,21.79,8,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,234,5,38.11,17,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,320,7,35.77,13,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,260,6,24.41,12,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,273,6,28.89,14,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,181,4,15.75,7,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,180,4,17.06,10,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,248,5,30.28,15,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,226,5,14.82,10,1
34,2992,Trøndelag,Sub_Namdalseid,1SUB,UB,5/12/16,ØV,Sorbus aucuparia (Rogn),ROS,52,2,5.27,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Betula pubescens (Bjørk),Resten,50,1,9.7,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Picea abies (Gran),Bad tree,174,4,34.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,46,1,19.4,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,15,1,3.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,107,3,12.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,67,2,8.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,125,3,16.7,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,66,2,10.1,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,35,1,5.3,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,81,2,12.9,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,79,2,12.5,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,46,1,7.4,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,53,2,7,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,88,2,7.4,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,45,1,9,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,66,2,13.4,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,125,3,25.5,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,124,3,6.7,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,40,1,12,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,62,2,12.1,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,4,1,9.9,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,62,2,9.3,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,27,1,7.4,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,107,3,9.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,62,2,10,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,59,2,8.5,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,72,2,11,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,25,1,8.6,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,44,1,6.8,,1
34,3100,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NH,Sorbus aucuparia (Rogn),ROS,95,2,13.6,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Betula pubescens (Bjørk),Resten,192,4,29.4,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Betula pubescens (Bjørk),Resten,192,4,20.8,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Betula pubescens (Bjørk),Resten,263,6,27.3,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Betula pubescens (Bjørk),Resten,174,4,15.1,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Picea abies (Gran),Bad tree,95,2,18.6,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,86,2,10.1,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,42,1,8.4,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,142,3,21.5,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,164,4,16.2,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,165,4,17.2,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,98,2,14.3,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,79,2,17.8,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,34,1,4,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,25,1,2.9,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,132,3,15,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,187,4,21,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,100,2,13.6,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,46,1,6.3,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,131,3,14.1,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,27,1,3.2,,1
34,3101,Trøndelag,Sub_Namdalseid,1SUB,UB,5/11/17,NV,Sorbus aucuparia (Rogn),ROS,109,3,13.5,,1
