"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Group","Volume_m3","Volume_m3ha"
"4674","Telemark","kviteseid3","3KVUB","UB","NH",1,"Spruce",0.0103740981053724,8.25544496795145
"4675","Telemark","drangedal4","4DRUB","UB","NH",1,"Spruce",0.000247002335842201,0.196558213522654
"4676","Telemark","notodden4","4NOUB","UB","NH",1,"Spruce",0.00321103036594861,2.55525677579449
"4677","Telemark","notodden5","5NOUB","UB","NH",1,"Spruce",0.0180311705164807,14.3487495871537
"4678","Trøndelag","bratsberg","BRUB","UB","NH",1,"Spruce",0.000988009343368803,0.786232854090614
"4679","Trøndelag","selbu_flub","FLUB","UB","NH",1,"Spruce",0.000988009343368803,0.786232854090614
"4680","Trøndelag","hi_tydal","HIUB","UB","NH",1,"Spruce",0.001235011679211,0.982791067613267
"4681","Trøndelag","malvik","MAUB","UB","NH",1,"Spruce",0.00197601868673761,1.57246570818123
"4682","Trøndelag","sl_tydal","SEUB","UB","NH",1,"Spruce",0.000988009343368804,0.786232854090614
"4683","Trøndelag","selbu_sl","SLUB","UB","NH",1,"Spruce",0.000247002335842201,0.196558213522654
"4684","Trøndelag","steinkjer_1bbb","1BBB","B","NV",1,"Spruce",0.00068066441733714,0.541655533029853
"4685","Telemark","nome_cappelen1","1CAB","B","NV",1,"Spruce",0.000300843498572541,0.239403649474397
"4686","Telemark","drangedal1","1DRB","B","NV",1,"Spruce",0.00231088113158578,1.83894077494835
"4687","Telemark","fritsoe1","1FRB","B","NV",1,"Spruce",0.000981507915909681,0.78105918250425
"4688","Telemark","furesdal","1FYB","B","NV",1,"Spruce",0.00285801323643914,2.27433467000677
"4689","Trøndelag","namdalseid_1kub","1KB","B","NV",1,"Spruce",0.000300843498572541,0.239403649474397
"4690","Trøndelag","nsb_verdal","1NSB","B","NV",1,"Spruce",0.00105295224500389,0.837912773160388
"4691","Trøndelag","sub_namdalseid","1SB","B","NV",1,"Spruce",0.000300843498572541,0.239403649474397
"4692","Trøndelag","steinkjer_2bbb","2BBB","B","NV",1,"Spruce",0.00238985855177784,1.90178900902941
"4693","Telemark","nome_cappelen2","2CAB","B","NV",1,"Spruce",0.000902530495717623,0.718210948423192
"4694","Telemark","fritsoe2","2FRB","B","NV",1,"Spruce",0.000300843498572541,0.239403649474397
"4695","Telemark","kviteseid2","2KVB","B","NV",1,"Spruce",0.00418556319750843,3.33076536253493
"4696","Trøndelag","verdal_2vb","2VBB","B","NV",1,"Spruce",0.00083108616662341,0.661357357767051
"4697","Telemark","kviteseid3","3KVB","B","NV",1,"Spruce",0.0017091941344407,1.36013347599955
"4698","Telemark","notodden3","3NOB","B","NV",1,"Spruce",0.000601686997145082,0.478807298948795
"4699","Telemark","drangedal4","4DRB","B","NV",1,"Spruce",0.000451265247858811,0.359105474211596
"4700","Telemark","notodden4","4NOB","B","NV",1,"Spruce",0.000451265247858811,0.359105474211596
"4701","Telemark","notodden5","5NOB","B","NV",1,"Spruce",0.0108303659486115,8.61853138107832
"4702","Telemark","notodden6","6NOB","B","NV",1,"Spruce",0.00015042174928627,0.119701824737198
"4703","Trøndelag","selbu_flub","FLB","B","NV",1,"Spruce",0.00015042174928627,0.119701824737198
"4704","Trøndelag","hi_tydal","HIB","B","NV",1,"Spruce",0.00068066441733714,0.541655533029853
"4705","Trøndelag","selbu_kl","KLB","B","NV",1,"Spruce",0.0015042174928627,1.19701824737198
"4706","Trøndelag","singsaas","LAB","B","NV",1,"Spruce",0.00287307941863483,2.28632395685661
"4707","Trøndelag","malvik","MAB","B","NV",1,"Spruce",0.00201003763301324,1.59953712547395
"4708","Trøndelag","sl_tydal","SEB","B","NV",1,"Spruce",0.000601686997145082,0.478807298948795
"4709","Trøndelag","selbu_sl","SLB","B","NV",1,"Spruce",0.00151175058396055,1.2030128907969
"4710","Trøndelag","steinkjer_1bbb","1BBUB","UB","NV",1,"Spruce",0.000494004671684402,0.393116427045307
"4711","Telemark","nome_cappelen1","1CAUB","UB","NV",1,"Spruce",0.000494004671684402,0.393116427045307
"4712","Telemark","drangedal1","1DRUB","UB","NV",1,"Spruce",0.001235011679211,0.982791067613264
"4713","Telemark","fritsoe1","1FRUB","UB","NV",1,"Spruce",0.00321103036594861,2.55525677579449
"4714","Telemark","furesdal","1FYUB","UB","NV",1,"Spruce",0.00197601868673761,1.57246570818123
"4715","Trøndelag","namdalseid_1kub","1KUB","UB","NV",1,"Spruce",0.001235011679211,0.982791067613267
"4716","Trøndelag","sub_namdalseid","1SUB","UB","NV",1,"Spruce",0.000247002335842201,0.196558213522654
"4717","Trøndelag","steinkjer_2bbb","2BBUB","UB","NV",1,"Spruce",0.00889208409031923,7.07609568681552
"4718","Telemark","fritsoe2","2FRUB","UB","NV",1,"Spruce",0.000494004671684402,0.393116427045307
"4719","Telemark","kviteseid2","2KVUB","UB","NV",1,"Spruce",0.000247002335842201,0.196558213522654
"4720","Trøndelag","verdal_2vb","2VBUB","UB","NV",1,"Spruce",0.001235011679211,0.982791067613267
"4721","Telemark","kviteseid3","3KVUB","UB","NV",1,"Spruce",0.0266762522709577,21.2282870604466
"4722","Telemark","notodden3","3NOUB","UB","NV",1,"Spruce",0.000988009343368803,0.786232854090614
"4723","Telemark","drangedal4","4DRUB","UB","NV",1,"Spruce",0.00271702569426421,2.16214034874919
"4724","Telemark","notodden4","4NOUB","UB","NV",1,"Spruce",0.000247002335842201,0.196558213522654
"4725","Telemark","notodden5","5NOUB","UB","NV",1,"Spruce",0.0274172592784843,21.8179617010145
"4726","Trøndelag","bratsberg","BRUB","UB","NV",1,"Spruce",0.000988009343368803,0.786232854090614
"4727","Trøndelag","hi_tydal","HIUB","UB","NV",1,"Spruce",0.000988009343368803,0.786232854090614
"4728","Trøndelag","selbu_kl","KLUB","UB","NV",1,"Spruce",0.00395203737347521,3.14493141636245
"4729","Trøndelag","malvik","MAUB","UB","NV",1,"Spruce",0.001235011679211,0.982791067613267
"4730","Trøndelag","sl_tydal","SEUB","UB","NV",1,"Spruce",0.000741007007526603,0.589674640567961
"4731","Trøndelag","selbu_sl","SLUB","UB","NV",1,"Spruce",0.000988009343368803,0.786232854090614
"4732","Telemark","nome_cappelen1","1CAB","B","ØH",1,"Spruce",0.000300843498572541,0.239403649474397
"4733","Telemark","drangedal1","1DRB","B","ØH",1,"Spruce",0.000451265247858811,0.359105474211596
"4734","Telemark","fritsoe1","1FRB","B","ØH",1,"Spruce",0.000981507915909681,0.78105918250425
"4735","Telemark","furesdal","1FYB","B","ØH",1,"Spruce",0.000300843498572541,0.239403649474397
"4736","Trøndelag","namdalseid_1kub","1KB","B","ØH",1,"Spruce",0.00015042174928627,0.119701824737198
"4737","Trøndelag","nsb_verdal","1NSB","B","ØH",1,"Spruce",0.000601686997145082,0.478807298948795
"4738","Trøndelag","sub_namdalseid","1SB","B","ØH",1,"Spruce",0.000300843498572541,0.239403649474397
"4739","Trøndelag","steinkjer_2bbb","2BBB","B","ØH",1,"Spruce",0.00356881001816766,2.8399687767363
"4740","Telemark","fritsoe2","2FRB","B","ØH",1,"Spruce",0.00361012198287049,2.87284379369277
"4741","Trøndelag","verdal_2vb","2VBB","B","ØH",1,"Spruce",0.000981507915909681,0.78105918250425
"4742","Telemark","kviteseid3","3KVB","B","ØH",1,"Spruce",0.000981507915909681,0.78105918250425
"4743","Telemark","notodden3","3NOB","B","ØH",1,"Spruce",0.00015042174928627,0.119701824737198
"4744","Telemark","notodden4","4NOB","B","ØH",1,"Spruce",0.000300843498572541,0.239403649474397
"4745","Telemark","notodden5","5NOB","B","ØH",1,"Spruce",0.0175993446664936,14.0051134942522
"4746","Telemark","notodden6","6NOB","B","ØH",1,"Spruce",0.00015042174928627,0.119701824737198
"4747","Trøndelag","bratsberg","BRB","B","ØH",1,"Spruce",0.00015042174928627,0.119701824737198
"4748","Trøndelag","selbu_flub","FLB","B","ØH",1,"Spruce",0.000981507915909681,0.78105918250425
"4749","Trøndelag","hi_tydal","HIB","B","ØH",1,"Spruce",0.000300843498572541,0.239403649474397
"4750","Trøndelag","singsaas","LAB","B","ØH",1,"Spruce",0.0049075395795484,3.90529591252125
"4751","Trøndelag","malvik","MAB","B","ØH",1,"Spruce",0.00287307941863483,2.28632395685661
"4752","Trøndelag","sl_tydal","SEB","B","ØH",1,"Spruce",0.000451265247858811,0.359105474211596
"4753","Trøndelag","selbu_sl","SLB","B","ØH",1,"Spruce",0.00015042174928627,0.119701824737198
"4754","Trøndelag","steinkjer_1bbb","1BBUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4755","Telemark","nome_cappelen1","1CAUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4756","Telemark","drangedal1","1DRUB","UB","ØH",1,"Spruce",0.000741007007526603,0.589674640567961
"4757","Telemark","fritsoe1","1FRUB","UB","ØH",1,"Spruce",0.00148201401505321,1.17934928113592
"4758","Telemark","furesdal","1FYUB","UB","ØH",1,"Spruce",0.0251942382559044,20.0489377793106
"4759","Trøndelag","namdalseid_1kub","1KUB","UB","ØH",1,"Spruce",0.00296402803010641,2.35869856227184
"4760","Telemark","kviteseid1","1KVUB","UB","ØH",1,"Spruce",0.000988009343368803,0.786232854090614
"4761","Telemark","notodden1","1NOUB","UB","ØH",1,"Spruce",0.000741007007526603,0.589674640567961
"4762","Trøndelag","sub_namdalseid","1SUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4763","Trøndelag","verdal_1vb","1VBUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4764","Telemark","nome_cappelen2","2CAUB","UB","ØH",1,"Spruce",0.000988009343368803,0.786232854090614
"4765","Telemark","fritsoe2","2FRUB","UB","ØH",1,"Spruce",0.00148201401505321,1.17934928113592
"4766","Telemark","kviteseid2","2KVUB","UB","ØH",1,"Spruce",0.000741007007526603,0.589674640567961
"4767","Trøndelag","verdal_2vb","2VBUB","UB","ØH",1,"Spruce",0.00247002335842201,1.96558213522654
"4768","Telemark","kviteseid3","3KVUB","UB","ØH",1,"Spruce",0.00148201401505321,1.17934928113592
"4769","Telemark","notodden3","3NOUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4770","Telemark","drangedal4","4DRUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4771","Telemark","notodden4","4NOUB","UB","ØH",1,"Spruce",0.0130911237996366,10.4175853167006
"4772","Telemark","notodden5","5NOUB","UB","ØH",1,"Spruce",0.0496474695042824,39.5082009180534
"4773","Trøndelag","bratsberg","BRUB","UB","ØH",1,"Spruce",0.00543405138852841,4.32428069749837
"4774","Trøndelag","selbu_flub","FLUB","UB","ØH",1,"Spruce",0.00197601868673761,1.57246570818123
"4775","Trøndelag","hi_tydal","HIUB","UB","ØH",1,"Spruce",0.00197601868673761,1.57246570818123
"4776","Trøndelag","singsaas","LAUB","UB","ØH",1,"Spruce",0.013585128471321,10.8107017437459
"4777","Trøndelag","sl_tydal","SEUB","UB","ØH",1,"Spruce",0.000247002335842201,0.196558213522654
"4778","Trøndelag","selbu_sl","SLUB","UB","ØH",1,"Spruce",0.001235011679211,0.982791067613267
"4779","Telemark","nome_cappelen1","1CAB","B","ØV",1,"Spruce",0.000300843498572541,0.239403649474397
"4780","Telemark","drangedal1","1DRB","B","ØV",1,"Spruce",0.00120337399429016,0.957614597897586
"4781","Telemark","fritsoe1","1FRB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4782","Telemark","furesdal","1FYB","B","ØV",1,"Spruce",0.00300843498572541,2.39403649474397
"4783","Trøndelag","namdalseid_1kub","1KB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4784","Telemark","kviteseid1","1KVB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4785","Telemark","notodden1","1NOB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4786","Trøndelag","nsb_verdal","1NSB","B","ØV",1,"Spruce",0.000451265247858811,0.359105474211596
"4787","Trøndelag","sub_namdalseid","1SB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4788","Trøndelag","steinkjer_2bbb","2BBB","B","ØV",1,"Spruce",0.0165299831300285,13.1541426218484
"4789","Telemark","nome_cappelen2","2CAB","B","ØV",1,"Spruce",0.000601686997145082,0.478807298948795
"4790","Telemark","fritsoe2","2FRB","B","ØV",1,"Spruce",0.000981507915909681,0.78105918250425
"4791","Telemark","kviteseid2","2KVB","B","ØV",1,"Spruce",0.000451265247858811,0.359105474211596
"4792","Trøndelag","verdal_2vb","2VBB","B","ØV",1,"Spruce",0.00219241500129769,1.74466842382676
"4793","Telemark","kviteseid3","3KVB","B","ØV",1,"Spruce",0.00573497923695821,4.56375147045643
"4794","Telemark","notodden3","3NOB","B","ØV",1,"Spruce",0.000451265247858811,0.359105474211596
"4795","Telemark","notodden4","4NOB","B","ØV",1,"Spruce",0.0247958863223462,19.7319393827306
"4796","Telemark","notodden5","5NOB","B","ØV",1,"Spruce",0.00827319621074487,6.58360036054592
"4797","Telemark","notodden6","6NOB","B","ØV",1,"Spruce",0.00015042174928627,0.119701824737198
"4798","Trøndelag","selbu_flub","FLB","B","ØV",1,"Spruce",0.00204199325201142,1.62496659908956
"4799","Trøndelag","hi_tydal","HIB","B","ØV",1,"Spruce",0.000981507915909681,0.78105918250425
"4800","Trøndelag","selbu_kl","KLB","B","ØV",1,"Spruce",0.0131755060991435,10.4847346170805
"4801","Trøndelag","singsaas","LAB","B","ØV",1,"Spruce",0.00354621074487412,2.82198484646154
"4802","Trøndelag","malvik","MAB","B","ØV",1,"Spruce",0.00355374383597197,2.82797948988646
"4803","Trøndelag","selbu_sl","SLB","B","ØV",1,"Spruce",0.00166217233324682,1.3227147155341
"4804","Telemark","nome_cappelen1","1CAUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4805","Telemark","drangedal1","1DRUB","UB","ØV",1,"Spruce",0.00148201401505321,1.17934928113592
"4806","Telemark","fritsoe1","1FRUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4807","Telemark","furesdal","1FYUB","UB","ØV",1,"Spruce",0.00197601868673761,1.57246570818123
"4808","Trøndelag","namdalseid_1kub","1KUB","UB","ØV",1,"Spruce",0.01235011679211,9.82791067613264
"4809","Telemark","kviteseid1","1KVUB","UB","ØV",1,"Spruce",0.00222302102257981,1.76902392170388
"4810","Trøndelag","nsb_verdal","1NSUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4811","Trøndelag","sub_namdalseid","1SUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4812","Trøndelag","steinkjer_2bbb","2BBUB","UB","ØV",1,"Spruce",0.00222302102257981,1.76902392170388
"4813","Telemark","nome_cappelen2","2CAUB","UB","ØV",1,"Spruce",0.001235011679211,0.982791067613264
"4814","Telemark","fritsoe2","2FRUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4815","Telemark","kviteseid2","2KVUB","UB","ØV",1,"Spruce",0.001235011679211,0.982791067613267
"4816","Trøndelag","verdal_2vb","2VBUB","UB","ØV",1,"Spruce",0.000988009343368803,0.786232854090614
"4817","Telemark","drangedal3","3DRUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4818","Telemark","kviteseid3","3KVUB","UB","ØV",1,"Spruce",0.00148201401505321,1.17934928113592
"4819","Telemark","notodden3","3NOUB","UB","ØV",1,"Spruce",0.00222302102257981,1.76902392170389
"4820","Telemark","drangedal4","4DRUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4821","Telemark","notodden4","4NOUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4822","Telemark","notodden5","5NOUB","UB","ØV",1,"Spruce",0.0511294835193356,40.6875501991893
"4823","Telemark","notodden6","6NOUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4824","Trøndelag","bratsberg","BRUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4825","Trøndelag","selbu_flub","FLUB","UB","ØV",1,"Spruce",0.000988009343368803,0.786232854090614
"4826","Trøndelag","hi_tydal","HIUB","UB","ØV",1,"Spruce",0.000494004671684402,0.393116427045307
"4827","Trøndelag","singsaas","LAUB","UB","ØV",1,"Spruce",0.00222302102257981,1.76902392170388
"4828","Trøndelag","malvik","MAUB","UB","ØV",1,"Spruce",0.001235011679211,0.982791067613267
"4829","Trøndelag","sl_tydal","SEUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4830","Trøndelag","selbu_sl","SLUB","UB","ØV",1,"Spruce",0.000247002335842201,0.196558213522654
"4831","Hedmark","nes_1","DDB","B","NE",2,"Spruce",0.0015042174928627,1.19701824737198
"4832","Hedmark","fet_3","FKB","B","NE",2,"Spruce",0.0132446470282897,10.5397552202984
"4833","Hedmark","kongsvinger_1","IAAB","B","NE",2,"Spruce",0.00128235141448222,1.02046283197865
"4834","Hedmark","kongsvinger_2","JCDB","B","NE",2,"Spruce",0.00210590449000779,1.67582554632078
"4835","Hedmark","sorum_1","SKB","B","NE",2,"Spruce",0.00151175058396055,1.2030128907969
"4836","Hedmark","eidskog","STSKNB","B","NE",2,"Spruce",0.00136132883467428,1.08331106605971
"4837","Hedmark","nes_1","DDUB","UB","NE",2,"Spruce",0.00197601868673761,1.57246570818123
"4838","Hedmark","fet_3","FKUB","UB","NE",2,"Spruce",0.001235011679211,0.982791067613267
"4839","Hedmark","kongsvinger_1","IAAUB","UB","NE",2,"Spruce",0.0234652219050091,18.6730302846521
"4840","Hedmark","kongsvinger_2","JCDUB","UB","NE",2,"Spruce",0.0143261354788477,11.4003763843139
"4841","Hedmark","nes_2","OLUB","UB","NE",2,"Spruce",0.00172901635089541,1.37590749465857
"4842","Hedmark","sorum_1","SKUB","UB","NE",2,"Spruce",0.00148201401505321,1.17934928113592
"4843","Hedmark","eidskog","STSKNUB","UB","NE",2,"Spruce",0.000247002335842201,0.196558213522654
"4844","Trøndelag","steinkjer_1bbb","1BBB","B","NH",2,"Spruce",0.00307052296911498,2.44344454205926
"4845","Telemark","nome_cappelen1","1CAB","B","NH",2,"Spruce",0.000601686997145082,0.478807298948795
"4846","Telemark","drangedal1","1DRB","B","NH",2,"Spruce",0.000601686997145082,0.478807298948795
"4847","Telemark","fritsoe1","1FRB","B","NH",2,"Spruce",0.00128235141448222,1.02046283197865
"4848","Telemark","furesdal","1FYB","B","NH",2,"Spruce",0.000902530495717623,0.718210948423192
"4849","Trøndelag","namdalseid_1kub","1KB","B","NH",2,"Spruce",0.00068066441733714,0.541655533029853
"4850","Trøndelag","nsb_verdal","1NSB","B","NH",2,"Spruce",0.00219241500129769,1.74466842382676
"4851","Trøndelag","sub_namdalseid","1SB","B","NH",2,"Spruce",0.00015042174928627,0.119701824737198
"4852","Trøndelag","verdal_1vb","1VBB","B","NH",2,"Spruce",0.00015042174928627,0.119701824737198
"4853","Trøndelag","steinkjer_2bbb","2BBB","B","NH",2,"Spruce",0.00574433558266286,4.57119701379728
"4854","Telemark","fritsoe2","2FRB","B","NH",2,"Spruce",0.00158319491305476,1.25986648145304
"4855","Telemark","kviteseid2","2KVB","B","NH",2,"Spruce",0.00015042174928627,0.119701824737198
"4856","Trøndelag","verdal_2vb","2VBB","B","NH",2,"Spruce",0.00307052296911498,2.44344454205926
"4857","Telemark","kviteseid3","3KVB","B","NH",2,"Spruce",0.000300843498572541,0.239403649474397
"4858","Telemark","notodden3","3NOB","B","NH",2,"Spruce",0.00015042174928627,0.119701824737198
"4859","Telemark","drangedal4","4DRB","B","NH",2,"Spruce",0.000300843498572541,0.239403649474397
"4860","Telemark","notodden5","5NOB","B","NH",2,"Spruce",0.00180506099143525,1.43642189684639
"4861","Telemark","notodden6","6NOB","B","NH",2,"Spruce",0.00015042174928627,0.119701824737198
"4862","Trøndelag","bratsberg","BRB","B","NH",2,"Spruce",0.0133259278484298,10.6044364418177
"4863","Trøndelag","selbu_flub","FLB","B","NH",2,"Spruce",0.00083108616662341,0.661357357767051
"4864","Trøndelag","hi_tydal","HIB","B","NH",2,"Spruce",0.00166217233324682,1.3227147155341
"4865","Trøndelag","singsaas","LAB","B","NH",2,"Spruce",0.00335447703088502,2.66940800476788
"4866","Trøndelag","malvik","MAB","B","NH",2,"Spruce",0.00254028030106411,2.02149083376661
"4867","Trøndelag","sl_tydal","SEB","B","NH",2,"Spruce",0.00113192966519595,0.900761007241449
"4868","Trøndelag","selbu_sl","SLB","B","NH",2,"Spruce",0.0017091941344407,1.36013347599955
"4869","Trøndelag","steinkjer_1bbb","1BBUB","UB","NH",2,"Spruce",0.00345803270179081,2.75181498931715
"4870","Telemark","drangedal1","1DRUB","UB","NH",2,"Spruce",0.000247002335842201,0.196558213522654
"4871","Telemark","fritsoe1","1FRUB","UB","NH",2,"Spruce",0.00494004671684402,3.93116427045307
"4872","Trøndelag","namdalseid_1kub","1KUB","UB","NH",2,"Spruce",0.00197601868673761,1.57246570818123
"4873","Trøndelag","sub_namdalseid","1SUB","UB","NH",2,"Spruce",0.000247002335842201,0.196558213522654
"4874","Telemark","nome_cappelen2","2CAUB","UB","NH",2,"Spruce",0.000741007007526603,0.589674640567961
